,id,answer,score_me,score_other,score_avg,gpt2_similarity_score
2160,11.11,"the merge sort continually divides the array (or set of containers) into halves, until it reaches the point where there is just one element left, then merges each of the sets of two sorted arrays (containers).",5.0,5.0,5.0,0.9999933625581925
2161,11.11,merge sort splits an array of elements into smaller and smaller array's till the value of 1 is reached.,2.5,5.0,3.75,0.9999844648855492
2162,12.1,A variable in memory that hold the address of another memory location to which it points too,5.0,5.0,5.0,0.9999377264970919
2163,12.1,A pointer is a variable that contains the memory address of a given value.,4.5,5.0,4.75,0.999962068708904
2164,12.1,A pointer is a variable that stores the address of another variable.,5.0,5.0,5.0,0.9999329603115125
2165,12.1,A pointer is a variable that holds a memory address or location of another variable.,5.0,5.0,5.0,0.999959888549552
2166,12.1,A data type that points to an address in memory which contains certain information. Used for pass-by-reference to save memory.,5.0,5.0,5.0,0.9999549469356067
2167,12.1,a pointer points to a location in memory of a certain data type,4.5,5.0,4.75,0.9999219570729254
2168,12.1,A pointer is a variable that points to the address location of another variable.  Represented by (*).,5.0,5.0,5.0,0.9999515117946758
2169,12.1,A pointer is a variable that holds the address of a given variable (and of a given data type),5.0,5.0,5.0,0.999952164886986
2170,12.1,pointer is a programming data type whose value points to another value stored in computer memory by its address.,5.0,5.0,5.0,0.9999374071225532
2171,12.1,A data type that points to a specific memory address.,5.0,5.0,5.0,0.9999430389052746
2172,12.1,Its like a variable except it only holds the address in memory of the variable not the physical information.,5.0,5.0,5.0,0.9999595341034617
2173,12.1,a pointer is a reference to a memory location. ,5.0,5.0,5.0,0.9999052244829376
2174,12.1,A pointer is an alias to an object in memory.,3.5,4.25,3.875,0.9999241038808352
2175,12.1,"A pointer is a variable that contains a memory address for something that you can use, such as a value, array, or even a function.",5.0,5.0,5.0,0.9999404707011612
2176,12.1,its a data type with a memory address and a value,1.5,5.0,3.25,0.9999265045674945
2177,12.1,a form of storing data that keeps the location in memory of an data type or object.,5.0,5.0,5.0,0.9999523171796146
2178,12.1,it contains a object's memory address,5.0,5.0,5.0,0.9999077961620212
2179,12.1,variable that contains the memory address of a data object.,5.0,5.0,5.0,0.9999699841241516
2180,12.1,A pointer is an element that references a memory location.,5.0,5.0,5.0,0.9999383739102898
2181,12.1,"an object that points to a specific place in memory, where a variable or value is stored.",5.0,5.0,5.0,0.999940780249109
2182,12.1,a variable that stores the address of a memory location,5.0,5.0,5.0,0.999943463506759
2183,12.1,"A pointer is a variable that points to an address in memory, which contains some data. The pointer does not contain or point to any data, only a memory address.",5.0,5.0,5.0,0.9999464658550306
2184,12.1,Pointer is a variable which have a memory address of a variable.,5.0,5.0,5.0,0.9999338500810258
2185,12.1,a pointer points to a location in memory where data is stored,5.0,5.0,5.0,0.9999337812781633
2186,12.1,a variable that holds the address of another variable and can access the contents of the variable. ,5.0,5.0,5.0,0.9999517014114805
2187,12.1,a pointer is a memory address that points to a data member,5.0,5.0,5.0,0.99991254498999
2188,12.1,A data type that stores the memory address of another variable.,5.0,5.0,5.0,0.9999372333153873
2189,12.1,its like a variable but only holds an address in meomrry not the physical address. ,1.0,5.0,3.0,0.9999371054486903
2190,12.2,"Try several sets of data on an algorithm that includes worst case, best case, and random cases.  Also try and run the same program on a different computer with the same specs",5.0,3.75,4.375,0.9999523990163
2191,12.2,not answered,0.0,0.0,0.0,0.9995603538385917
2192,12.2,time complexity using big O  logarthmic O(log n) linear O(n) exponential O(n^2) quadratic O(n^k) k&gt;=1 Polynomial O(a^n) n&gt;1 ,1.5,3.0,2.25,0.9999408192316802
2193,12.2,Using some sort of counting principle of the number of operations performed in an algorithm.,5.0,3.75,4.375,0.9999595031154223
2194,12.2,Experimental means you would actually write a prototype of the algorithm and measure the time it takes to run given certain parameters.,5.0,5.0,5.0,0.9999792915857164
2195,12.2,measuring the relationship of running an algorithm with different input sizes.,5.0,3.75,4.375,0.9999856960130719
2196,12.2,"Oposite of a theoretical assessment of the algorithm to determine runtime, but to run the code first to determine the the runtime.  This is not recommended because it is a limited test.  It does not include all possibilities of the data, nor the hardware used to process the data.",5.0,4.25,4.625,0.9999811693894873
2197,12.2,not answered,0.0,0.0,0.0,0.9995603538385917
2198,12.2,The experimental approach for measuring the running time is by using the Big O equation which tells you the running time.,1.5,3.75,2.625,0.9999777946070656
2199,12.2,"You create and run  the algorithm multiple times, while measuring the amount of time it takes, you then average the results.",5.0,5.0,5.0,0.9999759319401916
2200,12.2,keep a value of how many operations it takes and add to this value each time a function is called.,3.0,3.75,3.375,0.9999527542544524
2201,12.2,BIG-OH,1.5,3.0,2.25,0.9995399748939657
2202,12.2,Running the program with various input data and measuring the running time with system time.,5.0,5.0,5.0,0.9999689670056898
2203,12.2,"You run a program with different data sizes, like 10^x.  As you increase x and measure the completion speeds for the program, you can find patterns and attempt the measure the running time.  It's very important to keep the same software and hardware however, which makes experimental testing inferior to theoretical in the eyes of most.",5.0,3.0,4.0,0.9999854062170469
2204,12.2,to run the program through and see how many times each thing is called and the runtime of each function is based on that.,5.0,3.5,4.25,0.9998952698440751
2205,12.2,the number of times a specific segments get called per unit work.,3.0,3.0,3.0,0.9999496704175692
2206,12.2,"For every call into memory, add/ multiply it into an equation of type O(n)",1.5,3.0,2.25,0.9999686597209169
2207,12.2,"adding a time marker at the before the algorithm is called and another time marker immediately after so that you have the change in time, then you can calculate the efficiency by the speed of the computers cpu.",3.0,4.25,3.625,0.9999752806884029
2208,12.2,Big O(h) notation,1.5,3.0,2.25,0.9998878318162802
2209,12.2,the experimental approach measures actual running time in t.  t= seconds.,5.0,5.0,5.0,0.999963993010753
2210,12.2,running an algorithm on a specific set of data,5.0,3.0,4.0,0.9999416449724108
2211,12.2,"In experimental terms, the running time of an algorithm is measured by the number of operations required to complete the function. This number can usually be expressed in big-O notation.",2.5,3.75,3.125,0.9999794235294899
2212,12.2,"run the code for n-times and get average values, drop the constant and lowest number. for example if             f(x) = 3n +1 the running time will bef  f(x) = O(n)",2.5,4.5,3.5,0.9999718880292136
2213,12.2,to measure the actual time of the program to run. and calculate the running time using the input and operations done,5.0,5.0,5.0,0.9999412812432783
2214,12.2,adding up the number of operations performed based on the worst case possible.,2.0,3.0,2.5,0.9999652697894281
2215,12.2,the experimental approach would be to run through the algorithm and see how long it takes,5.0,5.0,5.0,0.9999737043483667
2216,12.2,"trying it with different sets of inputs, and measuring the amount of time that the algorithm actually takes.",5.0,5.0,5.0,0.9999745796711321
2217,12.2,running the input with various inputs measuring the running time with  system time ,5.0,3.75,4.375,0.9999567359480398
2246,12.4,"it scans the list and selects the smallest(largest) element and places it in the front, increment the curPtr by one, scan the list again for the next smallest(largest) element and place it in with respect with the other sorted elements.",5.0,5.0,5.0,0.9998924350797737
2247,12.4,"Selection sort searches the array for the lowest value and swaps it with the first value in the array. Then searches for the next lowest value and swaps it with the second item in the array, and so on.",5.0,5.0,5.0,0.9999230939631075
2248,12.4,Compare the largest element to the front element and swap data according to value if needed.,4.0,3.75,3.875,0.9998623184472107
